uid,index,aid,uptime,pos,cd1,cd2,cd3,year,month,day,hour,minute,second,longitude,latitude
ea82386f4623428f8a242b4e17f318ff,12326699,ARUKUMACHIKYOTO,53:28.4,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,19,53,28.447627,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12326804,ARUKUMACHIKYOTO,54:52.5,"(34.9766084,135.6965792)",Android,ja_JP,3.0.50,2018,9,10,19,54,52.511824,34.9766084,135.6965792
ea82386f4623428f8a242b4e17f318ff,12326865,ARUKUMACHIKYOTO,55:39.9,"(34.9766081,135.6965794)",Android,ja_JP,3.0.50,2018,9,10,19,55,39.913992,34.9766081,135.6965794
ea82386f4623428f8a242b4e17f318ff,12327153,ARUKUMACHIKYOTO,00:17.5,"(34.9746873,135.6962168)",Android,ja_JP,3.0.50,2018,9,10,20,0,17.522017,34.9746873,135.6962168
ea82386f4623428f8a242b4e17f318ff,12327206,ARUKUMACHIKYOTO,01:04.8,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,20,1,4.755616,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12327252,ARUKUMACHIKYOTO,01:33.9,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,20,1,33.864813,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12330624,ARUKUMACHIKYOTO,57:27.1,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,20,57,27.116665,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12333952,ARUKUMACHIKYOTO,58:06.9,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,21,58,6.912708,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12336600,ARUKUMACHIKYOTO,58:28.6,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,10,22,58,28.585105,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12338923,ARUKUMACHIKYOTO,00:17.6,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,11,0,0,17.586796,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12340022,ARUKUMACHIKYOTO,30:19.8,"(34.9766046,135.6965613)",Android,ja_JP,3.0.50,2018,9,11,0,30,19.804898,34.9766046,135.6965613
ea82386f4623428f8a242b4e17f318ff,12340076,ARUKUMACHIKYOTO,31:45.9,"(34.9766104,135.6965671)",Android,ja_JP,3.0.50,2018,9,11,0,31,45.897096,34.9766104,135.6965671
ea82386f4623428f8a242b4e17f318ff,12340090,ARUKUMACHIKYOTO,32:02.0,"(34.9766104,135.6965671)",Android,ja_JP,3.0.50,2018,9,11,0,32,1.979993,34.9766104,135.6965671
ea82386f4623428f8a242b4e17f318ff,12342292,ARUKUMACHIKYOTO,46:26.8,"(34.9746661,135.6961815)",Android,ja_JP,3.0.50,2018,9,11,1,46,26.838986,34.9746661,135.6961815
ea82386f4623428f8a242b4e17f318ff,12343849,ARUKUMACHIKYOTO,41:11.2,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,2,41,11.218916,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12345502,ARUKUMACHIKYOTO,42:36.7,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,3,42,36.717515,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12347122,ARUKUMACHIKYOTO,42:41.3,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,4,42,41.33414,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12348897,ARUKUMACHIKYOTO,43:20.8,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,5,43,20.789757,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12351319,ARUKUMACHIKYOTO,46:01.9,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,6,46,1.869941,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12355548,ARUKUMACHIKYOTO,47:09.5,"(34.967855,135.6704109)",Android,ja_JP,3.0.50,2018,9,11,7,47,9.458615,34.967855,135.6704109
ea82386f4623428f8a242b4e17f318ff,12361020,ARUKUMACHIKYOTO,47:34.7,"(34.9678541,135.6704356)",Android,ja_JP,3.0.50,2018,9,11,8,47,34.731425,34.9678541,135.6704356
ea82386f4623428f8a242b4e17f318ff,12365074,ARUKUMACHIKYOTO,48:03.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,9,48,2.97732,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12367542,ARUKUMACHIKYOTO,28:46.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,10,28,45.998239,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12367728,ARUKUMACHIKYOTO,31:44.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,10,31,44.515057,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12367737,ARUKUMACHIKYOTO,31:55.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,10,31,55.846654,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12371366,ARUKUMACHIKYOTO,33:42.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,11,33,42.502861,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12374576,ARUKUMACHIKYOTO,25:04.7,"(34.9758584,135.694157)",Android,ja_JP,3.0.50,2018,9,11,12,25,4.702125,34.9758584,135.694157
ea82386f4623428f8a242b4e17f318ff,12374595,ARUKUMACHIKYOTO,25:20.3,"(34.9758574,135.6941568)",Android,ja_JP,3.0.50,2018,9,11,12,25,20.346867,34.9758574,135.6941568
ea82386f4623428f8a242b4e17f318ff,12374618,ARUKUMACHIKYOTO,25:39.0,"(34.9760735,135.6941174)",Android,ja_JP,3.0.50,2018,9,11,12,25,38.979268,34.9760735,135.6941174
ea82386f4623428f8a242b4e17f318ff,12374681,ARUKUMACHIKYOTO,26:34.3,"(34.976387,135.6940996)",Android,ja_JP,3.0.50,2018,9,11,12,26,34.312333,34.976387,135.6940996
ea82386f4623428f8a242b4e17f318ff,12374726,ARUKUMACHIKYOTO,27:11.9,"(34.9764245,135.6940992)",Android,ja_JP,3.0.50,2018,9,11,12,27,11.929521,34.9764245,135.6940992
ea82386f4623428f8a242b4e17f318ff,12374869,ARUKUMACHIKYOTO,29:17.1,"(34.9766129,135.6947698)",Android,ja_JP,3.0.50,2018,9,11,12,29,17.091846,34.9766129,135.6947698
ea82386f4623428f8a242b4e17f318ff,12375214,ARUKUMACHIKYOTO,35:04.9,"(34.9766267,135.696566)",Android,ja_JP,3.0.50,2018,9,11,12,35,4.855256,34.9766267,135.696566
ea82386f4623428f8a242b4e17f318ff,12378717,ARUKUMACHIKYOTO,32:45.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,13,32,45.306183,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12382254,ARUKUMACHIKYOTO,33:48.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,14,33,48.417268,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12385922,ARUKUMACHIKYOTO,34:58.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,15,34,58.617641,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12389733,ARUKUMACHIKYOTO,36:54.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,16,36,54.371457,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12392258,ARUKUMACHIKYOTO,15:02.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,17,15,2.469466,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12392401,ARUKUMACHIKYOTO,17:02.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,17,17,2.806455,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12397399,ARUKUMACHIKYOTO,18:13.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,18,18,13.84359,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12402683,ARUKUMACHIKYOTO,20:04.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,19,20,4.331333,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12406185,ARUKUMACHIKYOTO,09:57.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,20,9,57.689036,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12406310,ARUKUMACHIKYOTO,11:37.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,20,11,37.862235,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12406788,ARUKUMACHIKYOTO,18:51.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,20,18,51.68166,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12410641,ARUKUMACHIKYOTO,22:25.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,21,22,25.587328,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12413854,ARUKUMACHIKYOTO,22:46.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,22,22,46.810658,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12416731,ARUKUMACHIKYOTO,25:13.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,23,25,13.395419,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12416735,ARUKUMACHIKYOTO,25:18.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,23,25,18.607189,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12416854,ARUKUMACHIKYOTO,27:58.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,11,23,27,58.739575,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12419149,ARUKUMACHIKYOTO,29:27.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,0,29,27.304423,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12421155,ARUKUMACHIKYOTO,31:17.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,1,31,17.622754,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12422860,ARUKUMACHIKYOTO,32:08.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,2,32,8.472134,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12424454,ARUKUMACHIKYOTO,32:12.5,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,12,3,32,12.507941,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12426055,ARUKUMACHIKYOTO,33:29.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,12,4,33,29.875813,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12427840,ARUKUMACHIKYOTO,34:59.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,12,5,34,59.813142,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12430007,ARUKUMACHIKYOTO,34:45.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,12,6,34,45.431604,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12433957,ARUKUMACHIKYOTO,38:46.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,12,7,38,46.883651,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12440040,ARUKUMACHIKYOTO,43:27.8,"(34.9672593,135.6704607)",Android,ja_JP,3.0.50,2018,9,12,8,43,27.758866,34.9672593,135.6704607
ea82386f4623428f8a242b4e17f318ff,12440067,ARUKUMACHIKYOTO,43:44.4,"(34.967288,135.6703316)",Android,ja_JP,3.0.50,2018,9,12,8,43,44.354816,34.967288,135.6703316
ea82386f4623428f8a242b4e17f318ff,12440089,ARUKUMACHIKYOTO,43:59.0,"(34.9672775,135.6704185)",Android,ja_JP,3.0.50,2018,9,12,8,43,58.97638,34.9672775,135.6704185
ea82386f4623428f8a242b4e17f318ff,12440136,ARUKUMACHIKYOTO,44:30.1,"(34.9672545,135.6704832)",Android,ja_JP,3.0.50,2018,9,12,8,44,30.139092,34.9672545,135.6704832
ea82386f4623428f8a242b4e17f318ff,12440157,ARUKUMACHIKYOTO,44:42.8,"(34.9673077,135.6704838)",Android,ja_JP,3.0.50,2018,9,12,8,44,42.786256,34.9673077,135.6704838
ea82386f4623428f8a242b4e17f318ff,12440179,ARUKUMACHIKYOTO,44:58.7,"(34.9672955,135.670479)",Android,ja_JP,3.0.50,2018,9,12,8,44,58.677514,34.9672955,135.670479
ea82386f4623428f8a242b4e17f318ff,12440186,ARUKUMACHIKYOTO,45:03.7,"(34.9672999,135.6704011)",Android,ja_JP,3.0.50,2018,9,12,8,45,3.687698,34.9672999,135.6704011
ea82386f4623428f8a242b4e17f318ff,12440198,ARUKUMACHIKYOTO,45:10.7,"(34.9672943,135.6704245)",Android,ja_JP,3.0.50,2018,9,12,8,45,10.667661,34.9672943,135.6704245
ea82386f4623428f8a242b4e17f318ff,12440209,ARUKUMACHIKYOTO,45:17.5,"(34.9673073,135.6703116)",Android,ja_JP,3.0.50,2018,9,12,8,45,17.521303,34.9673073,135.6703116
ea82386f4623428f8a242b4e17f318ff,12444609,ARUKUMACHIKYOTO,45:07.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,9,45,7.153661,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12445937,ARUKUMACHIKYOTO,05:23.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,10,5,23.771052,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12445954,ARUKUMACHIKYOTO,05:42.2,"(34.9747086,135.6959829)",Android,ja_JP,3.0.50,2018,9,12,10,5,42.174985,34.9747086,135.6959829
ea82386f4623428f8a242b4e17f318ff,12449632,ARUKUMACHIKYOTO,07:30.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,11,7,30.460091,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12453150,ARUKUMACHIKYOTO,08:50.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,12,8,50.193469,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12454916,ARUKUMACHIKYOTO,38:40.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,12,38,40.929623,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12454987,ARUKUMACHIKYOTO,40:10.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,12,40,10.80968,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12455007,ARUKUMACHIKYOTO,40:28.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,12,40,28.01513,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12458659,ARUKUMACHIKYOTO,41:10.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,13,41,9.973625,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12462187,ARUKUMACHIKYOTO,41:36.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,14,41,36.859381,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12465831,ARUKUMACHIKYOTO,41:45.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,15,41,45.773843,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12470173,ARUKUMACHIKYOTO,44:42.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,16,44,42.32364,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12473029,ARUKUMACHIKYOTO,26:08.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,17,26,8.396263,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12473229,ARUKUMACHIKYOTO,28:55.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,17,28,55.358363,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12478364,ARUKUMACHIKYOTO,29:13.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,18,29,13.292485,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12483353,ARUKUMACHIKYOTO,29:41.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,19,29,41.769449,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12487293,ARUKUMACHIKYOTO,30:45.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,20,30,45.901994,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12492574,ARUKUMACHIKYOTO,01:16.1,"(34.9747086,135.6959829)",Android,ja_JP,3.0.50,2018,9,12,22,1,16.149325,34.9747086,135.6959829
ea82386f4623428f8a242b4e17f318ff,12492625,ARUKUMACHIKYOTO,01:56.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,22,1,56.472205,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12492664,ARUKUMACHIKYOTO,02:22.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,22,2,22.611577,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12492674,ARUKUMACHIKYOTO,02:30.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,22,2,30.611242,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12494201,ARUKUMACHIKYOTO,31:18.1,"(34.9747086,135.6959829)",Android,ja_JP,3.0.50,2018,9,12,22,31,18.116694,34.9747086,135.6959829
ea82386f4623428f8a242b4e17f318ff,12496922,ARUKUMACHIKYOTO,31:23.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,12,23,31,23.069234,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12499283,ARUKUMACHIKYOTO,32:12.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,0,32,12.244665,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12499760,ARUKUMACHIKYOTO,47:01.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,0,47,1.562668,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12501612,ARUKUMACHIKYOTO,43:42.8,"(34.9670444,135.6714047)",Android,ja_JP,3.0.50,2018,9,13,1,43,42.842373,34.9670444,135.6714047
ea82386f4623428f8a242b4e17f318ff,12503375,ARUKUMACHIKYOTO,44:44.3,"(34.965996,135.6717614)",Android,ja_JP,3.0.50,2018,9,13,2,44,44.304677,34.965996,135.6717614
ea82386f4623428f8a242b4e17f318ff,12505143,ARUKUMACHIKYOTO,45:00.6,"(34.965996,135.6717614)",Android,ja_JP,3.0.50,2018,9,13,3,45,0.617712,34.965996,135.6717614
ea82386f4623428f8a242b4e17f318ff,12506836,ARUKUMACHIKYOTO,46:43.6,"(34.965996,135.6717614)",Android,ja_JP,3.0.50,2018,9,13,4,46,43.649138,34.965996,135.6717614
ea82386f4623428f8a242b4e17f318ff,12508696,ARUKUMACHIKYOTO,47:59.6,"(34.9675516,135.6691007)",Android,ja_JP,3.0.50,2018,9,13,5,47,59.555296,34.9675516,135.6691007
ea82386f4623428f8a242b4e17f318ff,12511071,ARUKUMACHIKYOTO,48:33.0,"(34.9669772,135.6708745)",Android,ja_JP,3.0.50,2018,9,13,6,48,32.956046,34.9669772,135.6708745
ea82386f4623428f8a242b4e17f318ff,12515495,ARUKUMACHIKYOTO,50:05.7,"(34.9670444,135.6714047)",Android,ja_JP,3.0.50,2018,9,13,7,50,5.734063,34.9670444,135.6714047
ea82386f4623428f8a242b4e17f318ff,12521200,ARUKUMACHIKYOTO,52:55.9,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,13,8,52,55.903969,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12525293,ARUKUMACHIKYOTO,51:42.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,9,51,42.437753,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12526275,ARUKUMACHIKYOTO,05:54.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,10,5,54.281603,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12530109,ARUKUMACHIKYOTO,07:50.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,11,7,50.75426,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12533709,ARUKUMACHIKYOTO,08:15.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,12,8,15.720592,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12536917,ARUKUMACHIKYOTO,00:37.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,13,0,37.823694,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12536927,ARUKUMACHIKYOTO,00:49.4,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,13,0,49.389288,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12536969,ARUKUMACHIKYOTO,01:15.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,13,1,15.487022,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12540531,ARUKUMACHIKYOTO,00:33.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,14,0,33.31317,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12544092,ARUKUMACHIKYOTO,00:32.7,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,15,0,32.683581,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12547811,ARUKUMACHIKYOTO,00:38.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,16,0,38.342618,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12551864,ARUKUMACHIKYOTO,03:49.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,17,3,49.490502,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12556615,ARUKUMACHIKYOTO,04:07.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,18,4,7.761614,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12557017,ARUKUMACHIKYOTO,08:31.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,18,8,31.829661,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12557086,ARUKUMACHIKYOTO,09:13.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,18,9,13.882175,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12562195,ARUKUMACHIKYOTO,10:45.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,19,10,45.194302,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12570207,ARUKUMACHIKYOTO,15:09.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,21,15,9.854207,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12573747,ARUKUMACHIKYOTO,15:32.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,22,15,32.518717,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12574204,ARUKUMACHIKYOTO,25:04.5,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,22,25,4.460538,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12574261,ARUKUMACHIKYOTO,26:09.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,22,26,9.320262,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12574330,ARUKUMACHIKYOTO,27:32.9,"(34.9766284,135.696576)",Android,ja_JP,3.0.50,2018,9,13,22,27,32.864606,34.9766284,135.696576
ea82386f4623428f8a242b4e17f318ff,12574415,ARUKUMACHIKYOTO,29:12.5,"(34.9766192,135.6965634)",Android,ja_JP,3.0.50,2018,9,13,22,29,12.528492,34.9766192,135.6965634
ea82386f4623428f8a242b4e17f318ff,12574433,ARUKUMACHIKYOTO,29:28.0,"(34.9766282,135.6965761)",Android,ja_JP,3.0.50,2018,9,13,22,29,28.021103,34.9766282,135.6965761
ea82386f4623428f8a242b4e17f318ff,12577222,ARUKUMACHIKYOTO,31:04.0,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,13,23,31,4.049319,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12579479,ARUKUMACHIKYOTO,32:21.6,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,0,32,21.583616,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12581285,ARUKUMACHIKYOTO,32:53.9,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,1,32,53.867341,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12583029,ARUKUMACHIKYOTO,34:55.8,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,2,34,55.778428,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12584648,ARUKUMACHIKYOTO,35:25.4,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,14,3,35,25.39517,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12586247,ARUKUMACHIKYOTO,37:07.1,"(34.9662736,135.6717614)",Android,ja_JP,3.0.50,2018,9,14,4,37,7.135565,34.9662736,135.6717614
ea82386f4623428f8a242b4e17f318ff,12590346,ARUKUMACHIKYOTO,39:29.2,"(34.9658476,135.6726484)",Android,ja_JP,3.0.50,2018,9,14,6,39,29.151063,34.9658476,135.6726484
ea82386f4623428f8a242b4e17f318ff,12594490,ARUKUMACHIKYOTO,41:02.2,"(34.970864,135.6708745)",Android,ja_JP,3.0.50,2018,9,14,7,41,2.233393,34.970864,135.6708745
ea82386f4623428f8a242b4e17f318ff,12600259,ARUKUMACHIKYOTO,40:11.8,"(34.9678548,135.670427)",Android,ja_JP,3.0.50,2018,9,14,8,40,11.838981,34.9678548,135.670427
ea82386f4623428f8a242b4e17f318ff,12602167,ARUKUMACHIKYOTO,04:43.3,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,4,43.287248,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12602190,ARUKUMACHIKYOTO,04:53.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,4,53.201754,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12602271,ARUKUMACHIKYOTO,05:55.1,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,5,55.117927,34.9766274,135.6965579
ea82386f4623428f8a242b4e17f318ff,12602278,ARUKUMACHIKYOTO,06:02.2,"(34.9766274,135.6965579)",Android,ja_JP,3.0.50,2018,9,14,9,6,2.234815,34.9766274,135.6965579
